request_id,report_id,analyst_id,request_date,completion_date,request_type,priority,status,resolution_hours,sla_hours,sla_status,sql_execution_time_seconds,change_requests,requester_department
REQ004635,RPT0117,A017,2024-10-25,2024-10-29,Access Request,Low,Completed,98,120,Within SLA,2.06,1,Human Resources
REQ004636,RPT0069,A017,2025-03-01,2025-03-04,Data Correction,Medium,Completed,65,72,Within SLA,0.5,0,Compliance
REQ004637,RPT0004,A007,2025-10-24,2025-10-27,New Report,Medium,Completed,68,72,Within SLA,4.79,0,Risk
REQ004638,RPT0002,A010,2025-11-30,2025-12-03,Report Enhancement,Low,Completed,65,120,Within SLA,1.41,2,Client Services
REQ004639,RPT0107,A017,2025-11-30,2025-12-01,Report Enhancement,High,Completed,32,48,Within SLA,0.81,0,Technology
REQ004640,RPT0054,A006,2026-03-04,2026-03-09,Report Issue,Low,Completed,118,120,Within SLA,0.5,0,Legal
REQ004641,RPT0057,A013,2025-12-05,2025-12-07,Access Request,High,Completed,26,48,Within SLA,5.87,0,Finance
REQ004642,RPT0074,A006,2025-03-30,2025-04-02,Report Issue,Medium,Pending,72,72,Within SLA,3.63,0,Human Resources
REQ004643,RPT0060,A022,2026-04-18,2026-04-20,Report Enhancement,Medium,Completed,62,72,Within SLA,2.83,0,Compliance
REQ004644,RPT0006,A004,2026-02-08,2026-02-17,Access Request,Low,Completed,220,120,Breached,8.78,0,Client Services
REQ004645,RPT0027,A023,2024-09-10,2024-09-11,Change Request,High,Cancelled,17,48,Within SLA,5.19,0,Technology
REQ004646,RPT0064,A010,2026-06-10,2026-06-13,Data Correction,Medium,Completed,63,72,Within SLA,10.29,2,Operations
REQ004647,RPT0029,A022,2026-06-09,2026-06-12,Report Issue,Low,Pending,54,120,Within SLA,1.25,1,Finance
REQ004648,RPT0049,A014,2026-01-14,2026-01-14,Change Request,High,Completed,14,48,Within SLA,3.24,0,Risk
REQ004649,RPT0001,A018,2026-07-02,2026-07-03,Change Request,Medium,Completed,32,72,Within SLA,1.07,0,Human Resources
REQ004650,RPT0074,A012,2025-04-12,2025-04-15,Access Request,Medium,Pending,72,72,Within SLA,2.83,0,Operations
REQ004651,RPT0094,A025,2025-01-27,2025-01-29,New Report,Medium,Completed,45,72,Within SLA,2.79,0,Technology
REQ004652,RPT0001,A010,2025-09-27,2025-09-28,Report Issue,Low,In Progress,31,120,Within SLA,5.15,0,Technology
REQ004653,RPT0066,A021,2025-12-05,2025-12-07,Report Enhancement,Low,Completed,57,120,Within SLA,3.43,0,Operations
REQ004654,RPT0004,A014,2025-09-20,2025-09-23,Report Issue,Medium,Pending,69,72,Within SLA,5.14,0,Technology
REQ004655,RPT0029,A005,2025-01-14,2025-01-15,Report Issue,Medium,Completed,32,72,Within SLA,5.43,2,Operations
REQ004656,RPT0028,A025,2026-03-24,2026-03-27,Access Request,Medium,Pending,70,72,Within SLA,15.01,0,Legal
REQ004657,RPT0010,A003,2025-06-21,2025-06-23,Report Enhancement,Low,Completed,56,120,Within SLA,2.66,0,Finance
REQ004658,RPT0085,A022,2025-04-07,2025-04-09,Report Issue,Medium,Completed,45,72,Within SLA,1.72,0,Finance
REQ004659,RPT0033,A018,2026-01-04,2026-01-07,Data Correction,Medium,In Progress,65,72,Within SLA,3.94,0,Human Resources
REQ004660,RPT0059,A019,2024-10-02,2024-10-03,Change Request,High,In Progress,15,48,Within SLA,1.89,0,Human Resources
REQ004661,RPT0071,A023,2026-04-21,2026-04-22,Data Correction,Medium,Pending,22,72,Within SLA,9.37,1,Risk
REQ004662,RPT0086,A018,2026-07-19,2026-07-20,Data Correction,High,Completed,36,48,Within SLA,2.72,0,Operations
REQ004663,RPT0046,A005,2026-04-29,2026-05-01,Data Correction,High,Completed,40,48,Within SLA,2.23,4,Operations
REQ004664,RPT0078,A014,2025-02-22,2025-02-23,Access Request,High,Completed,15,48,Within SLA,2.39,0,Risk
REQ004665,RPT0092,A005,2025-09-09,2025-09-09,Data Correction,Critical,Pending,3,24,Within SLA,5.49,0,Sales
REQ004666,RPT0105,A023,2025-06-16,2025-06-18,Report Issue,High,Completed,46,48,Within SLA,2.97,0,Risk
REQ004667,RPT0020,A008,2024-11-16,2024-11-20,Data Correction,Low,In Progress,86,120,Within SLA,2.12,0,Legal
REQ004668,RPT0087,A008,2025-02-24,2025-02-24,Change Request,Medium,Completed,15,72,Within SLA,10.65,3,Client Services
REQ004669,RPT0108,A024,2025-09-13,2025-09-15,Report Issue,Medium,Completed,50,72,Within SLA,1.82,0,Legal
REQ004670,RPT0082,A009,2025-12-29,2025-12-30,Data Correction,High,Completed,22,48,Within SLA,3.4,0,Operations
REQ004671,RPT0041,A001,2025-11-25,2025-12-06,Data Correction,Medium,In Progress,260,72,Breached,5.24,0,Human Resources
REQ004672,RPT0043,A019,2024-10-15,2024-10-16,New Report,High,Completed,40,48,Within SLA,1.06,1,Finance
REQ004673,RPT0008,A020,2025-10-05,2025-10-07,Data Correction,Low,Completed,51,120,Within SLA,4.65,0,Finance
REQ004674,RPT0089,A003,2026-07-12,2026-07-14,Access Request,Medium,Completed,48,72,Within SLA,1.59,1,Client Services
REQ004675,RPT0046,A013,2024-08-30,2024-09-04,New Report,Medium,Completed,114,72,Breached,5.91,1,Legal
REQ004676,RPT0063,A025,2025-05-28,2025-05-30,Report Issue,High,In Progress,41,48,Within SLA,1.69,1,Compliance
REQ004677,RPT0057,A005,2026-08-16,2026-08-17,Access Request,Medium,Completed,36,72,Within SLA,5.39,3,Compliance
REQ004678,RPT0034,A004,2025-04-23,2025-04-25,Access Request,Medium,Completed,30,72,Within SLA,7.2,1,Risk
REQ004679,RPT0065,A021,2024-12-01,2024-12-02,New Report,Medium,Completed,24,72,Within SLA,6.07,1,Risk
REQ004680,RPT0037,A001,2025-06-17,2025-06-19,Data Correction,High,Completed,42,48,Within SLA,3.96,1,Sales
REQ004681,RPT0078,A025,2026-06-20,2026-06-21,Change Request,Medium,In Progress,19,72,Within SLA,2.82,0,Human Resources
REQ004682,RPT0038,A018,2026-06-03,2026-06-04,Access Request,Critical,Completed,24,24,Within SLA,2.22,0,Finance
REQ004683,RPT0059,A011,2025-11-05,2025-11-06,Change Request,Medium,Completed,24,72,Within SLA,9.3,0,Risk
REQ004684,RPT0114,A009,2025-07-13,2025-07-14,Data Correction,High,Completed,23,48,Within SLA,2.03,0,Risk
REQ004685,RPT0027,A020,2025-05-31,2025-06-01,Report Enhancement,High,Pending,22,48,Within SLA,1.61,0,Human Resources
REQ004686,RPT0067,A021,2025-10-19,2025-10-21,Change Request,Medium,Completed,56,72,Within SLA,5.29,0,Legal
REQ004687,RPT0038,A023,2026-02-02,2026-02-06,Data Correction,Low,Completed,95,120,Within SLA,1.9,2,Finance
REQ004688,RPT0059,A011,2025-01-02,2025-01-06,New Report,Low,Completed,101,120,Within SLA,1.71,1,Sales
REQ004689,RPT0036,A025,2026-04-05,2026-04-07,Report Issue,Medium,In Progress,53,72,Within SLA,1.21,0,Finance
REQ004690,RPT0102,A013,2025-08-21,2025-08-22,Report Enhancement,Critical,Completed,4,24,Within SLA,2.37,0,Human Resources
REQ004691,RPT0005,A022,2026-04-11,2026-04-13,Report Enhancement,Medium,Completed,51,72,Within SLA,3.13,1,Compliance
REQ004692,RPT0116,A024,2024-10-16,2024-10-17,Report Issue,Medium,Completed,25,72,Within SLA,3.94,0,Operations
REQ004693,RPT0064,A011,2024-09-02,2024-09-04,New Report,Medium,In Progress,30,72,Within SLA,6.46,1,Technology
REQ004694,RPT0021,A004,2025-11-20,2025-11-20,Report Enhancement,Medium,Pending,14,72,Within SLA,4.8,1,Legal
REQ004695,RPT0055,A019,2024-10-12,2024-10-14,Report Issue,High,Completed,37,48,Within SLA,2.9,1,Operations
REQ004696,RPT0009,A004,2024-08-31,2024-09-01,Access Request,Medium,Completed,26,72,Within SLA,2.89,0,Finance
REQ004697,RPT0120,A004,2025-03-12,2025-03-14,Data Correction,Medium,Completed,47,72,Within SLA,4.75,0,Risk
REQ004698,RPT0019,A025,2025-02-04,2025-02-05,Access Request,Medium,Completed,22,72,Within SLA,8.09,0,Operations
REQ004699,RPT0047,A021,2024-09-20,2024-09-22,Change Request,High,In Progress,47,48,Within SLA,3.63,0,Risk
REQ004700,RPT0082,A017,2026-08-07,2026-08-08,Data Correction,Medium,In Progress,16,72,Within SLA,2.39,0,Sales
REQ004701,RPT0025,A015,2024-10-06,2024-10-08,New Report,High,Completed,43,48,Within SLA,1.66,2,Compliance
REQ004702,RPT0068,A011,2026-04-26,2026-04-27,New Report,High,Completed,37,48,Within SLA,1.21,0,Human Resources
REQ004703,RPT0080,A009,2025-06-26,2025-06-27,Report Enhancement,Medium,Completed,43,72,Within SLA,5.29,0,Sales
REQ004704,RPT0008,A024,2025-09-18,2025-09-19,Report Enhancement,High,Pending,25,48,Within SLA,4.98,0,Sales
REQ004705,RPT0055,A010,2025-03-31,2025-04-01,New Report,High,Completed,20,48,Within SLA,4.97,0,Finance
REQ004706,RPT0021,A006,2025-12-22,2025-12-22,Access Request,High,Completed,18,48,Within SLA,3.03,0,Legal
REQ004707,RPT0027,A024,2026-02-25,2026-02-28,Report Enhancement,Medium,Completed,62,72,Within SLA,8.89,0,Sales
REQ004708,RPT0115,A012,2025-09-14,2025-09-15,Data Correction,Critical,In Progress,20,24,Within SLA,2.37,1,Operations
REQ004709,RPT0106,A011,2026-04-08,2026-04-09,Report Issue,High,Completed,20,48,Within SLA,6.48,0,Sales
REQ004710,RPT0086,A024,2025-07-09,2025-07-11,Access Request,High,Completed,37,48,Within SLA,3.23,1,Compliance
REQ004711,RPT0076,A024,2025-07-16,2025-07-16,Report Issue,Medium,Completed,15,72,Within SLA,2.17,0,Risk
REQ004712,RPT0059,A004,2026-02-17,2026-02-19,Data Correction,Medium,Completed,62,72,Within SLA,5.03,2,Legal
REQ004713,RPT0090,A001,2025-06-29,2025-07-12,Data Correction,Low,Completed,315,120,Breached,4.42,3,Sales
REQ004714,RPT0038,A004,2024-10-24,2024-10-24,New Report,Critical,Completed,14,24,Within SLA,4.26,0,Compliance
REQ004715,RPT0100,A001,2025-12-31,2026-01-02,New Report,Medium,Completed,43,72,Within SLA,3.51,0,Client Services
REQ004716,RPT0060,A004,2025-10-11,2025-10-12,New Report,Critical,Pending,20,24,Within SLA,3.23,1,Client Services
REQ004717,RPT0038,A006,2025-10-12,2025-10-13,Access Request,Low,Cancelled,25,120,Within SLA,17.67,1,Client Services
REQ004718,RPT0071,A021,2025-12-12,2025-12-13,Change Request,Medium,Completed,13,72,Within SLA,7.61,0,Operations
REQ004719,RPT0057,A002,2024-12-17,2024-12-20,Access Request,High,Completed,66,48,Breached,5.51,2,Risk
REQ004720,RPT0030,A019,2025-03-24,2025-03-25,Report Issue,Medium,Completed,16,72,Within SLA,3.59,4,Operations
REQ004721,RPT0054,A002,2024-10-24,2024-10-26,Data Correction,Medium,Cancelled,29,72,Within SLA,6.72,0,Sales
REQ004722,RPT0088,A007,2025-04-18,2025-04-20,Access Request,High,Cancelled,40,48,Within SLA,4.77,1,Technology
REQ004723,RPT0045,A002,2024-10-21,2024-10-22,Report Enhancement,Low,In Progress,37,120,Within SLA,3.38,1,Risk
REQ004724,RPT0061,A008,2025-09-22,2025-09-22,Access Request,High,Completed,9,48,Within SLA,2.68,2,Operations
REQ004725,RPT0050,A015,2026-08-06,2026-08-07,Change Request,Low,In Progress,31,120,Within SLA,3.14,1,Technology
REQ004726,RPT0023,A009,2025-01-25,2025-01-25,Access Request,Critical,Completed,2,24,Within SLA,0.5,1,Risk
REQ004727,RPT0043,A008,2026-05-10,2026-05-11,Report Issue,Critical,Completed,15,24,Within SLA,3.85,0,Risk
REQ004728,RPT0071,A003,2024-12-19,2024-12-21,Report Enhancement,High,Pending,37,48,Within SLA,2.36,0,Compliance
REQ004729,RPT0100,A015,2025-10-11,2025-10-13,Report Enhancement,Low,Completed,52,120,Within SLA,10.12,0,Legal
REQ004730,RPT0015,A011,2025-05-01,2025-05-03,Report Issue,Medium,Completed,33,72,Within SLA,3.37,0,Operations
REQ004731,RPT0002,A012,2025-06-20,2025-06-21,New Report,Medium,Cancelled,34,72,Within SLA,1.44,4,Risk
REQ004732,RPT0035,A010,2025-11-19,2025-11-20,Report Enhancement,High,Completed,33,48,Within SLA,3.21,2,Operations
REQ004733,RPT0090,A018,2025-12-26,2025-12-28,Change Request,High,Completed,45,48,Within SLA,1.6,2,Technology
REQ004734,RPT0052,A008,2026-04-05,2026-04-09,Report Issue,Low,Pending,95,120,Within SLA,4.62,0,Human Resources
REQ004735,RPT0047,A003,2026-05-31,2026-06-02,Access Request,Low,Completed,47,120,Within SLA,4.07,0,Client Services
REQ004736,RPT0113,A017,2026-01-07,2026-01-12,Report Enhancement,High,Completed,124,48,Breached,6.49,0,Sales
REQ004737,RPT0098,A009,2026-01-31,2026-02-01,Report Enhancement,Medium,Completed,23,72,Within SLA,1.91,0,Human Resources
REQ004738,RPT0021,A004,2026-01-02,2026-01-04,Report Enhancement,Medium,In Progress,51,72,Within SLA,3.4,0,Compliance
REQ004739,RPT0020,A023,2024-10-11,2024-10-12,Data Correction,Medium,Completed,29,72,Within SLA,1.28,0,Technology
REQ004740,RPT0116,A025,2025-04-18,2025-04-20,Data Correction,Low,Pending,40,120,Within SLA,5.43,1,Client Services
REQ004741,RPT0022,A019,2026-02-14,2026-02-16,New Report,High,Completed,32,48,Within SLA,4.77,1,Client Services
REQ004742,RPT0113,A022,2025-07-26,2025-07-27,New Report,Medium,Completed,14,72,Within SLA,4.7,1,Sales
REQ004743,RPT0111,A021,2026-03-10,2026-03-12,Change Request,Medium,In Progress,31,72,Within SLA,3.32,1,Operations
REQ004744,RPT0002,A024,2026-06-09,2026-06-11,Change Request,High,Completed,39,48,Within SLA,4.44,1,Finance
REQ004745,RPT0002,A011,2025-02-22,2025-02-24,Report Enhancement,High,Completed,42,48,Within SLA,10.21,1,Legal
REQ004746,RPT0004,A011,2024-10-04,2024-10-05,New Report,Medium,Completed,24,72,Within SLA,2.72,1,Finance
REQ004747,RPT0091,A008,2025-02-26,2025-02-27,Report Enhancement,High,Completed,11,48,Within SLA,3.66,4,Human Resources
REQ004748,RPT0005,A021,2024-10-26,2024-10-28,Report Issue,Medium,Pending,39,72,Within SLA,1.55,1,Risk
REQ004749,RPT0039,A014,2026-08-09,2026-08-09,New Report,High,Cancelled,14,48,Within SLA,1.81,0,Finance
REQ004750,RPT0107,A014,2025-07-24,2025-07-24,Change Request,Critical,Completed,11,24,Within SLA,3.56,3,Sales
REQ004751,RPT0068,A007,2024-11-19,2024-11-21,Change Request,Medium,Completed,55,72,Within SLA,7.19,0,Technology
REQ004752,RPT0101,A009,2025-08-08,2025-08-10,Change Request,Low,Pending,58,120,Within SLA,2.77,2,Human Resources
REQ004753,RPT0032,A008,2025-12-09,2025-12-10,Report Enhancement,Low,Completed,24,120,Within SLA,2.81,0,Operations
REQ004754,RPT0064,A023,2025-12-06,2025-12-08,Report Issue,High,In Progress,31,48,Within SLA,2.5,1,Operations
REQ004755,RPT0028,A001,2024-10-02,2024-10-05,Access Request,Medium,Completed,67,72,Within SLA,2.28,1,Sales
REQ004756,RPT0087,A025,2025-04-18,2025-04-19,Report Enhancement,Medium,Pending,31,72,Within SLA,4.08,0,Technology
REQ004757,RPT0093,A023,2026-01-20,2026-01-24,Data Correction,Medium,Completed,102,72,Breached,1.16,0,Human Resources
REQ004758,RPT0019,A009,2026-03-20,2026-03-20,Change Request,High,Completed,16,48,Within SLA,8.14,0,Legal
REQ004759,RPT0086,A019,2026-01-14,2026-01-15,Access Request,Medium,Completed,23,72,Within SLA,2.08,2,Human Resources
REQ004760,RPT0042,A017,2026-03-19,2026-03-25,Data Correction,Medium,Completed,148,72,Breached,5.5,0,Compliance
REQ004761,RPT0082,A009,2025-01-04,2025-01-05,Report Enhancement,Low,Pending,28,120,Within SLA,1.36,0,Risk
REQ004762,RPT0016,A019,2024-11-21,2024-11-23,Report Issue,Medium,Completed,34,72,Within SLA,5.3,3,Risk
REQ004763,RPT0086,A020,2024-08-30,2024-09-01,New Report,Medium,Completed,36,72,Within SLA,5.31,0,Technology
REQ004764,RPT0011,A006,2026-02-21,2026-02-22,Change Request,Critical,Completed,21,24,Within SLA,4.34,0,Client Services
REQ004765,RPT0091,A025,2024-12-05,2024-12-09,Data Correction,Low,Completed,92,120,Within SLA,1.66,1,Human Resources
REQ004766,RPT0005,A006,2026-02-16,2026-02-18,Data Correction,Medium,Completed,47,72,Within SLA,3.95,1,Risk
REQ004767,RPT0073,A010,2024-08-29,2024-09-06,Report Enhancement,Low,Pending,174,120,Breached,1.45,0,Human Resources
REQ004768,RPT0100,A012,2024-12-26,2024-12-30,New Report,Low,Completed,97,120,Within SLA,2.78,0,Compliance
REQ004769,RPT0010,A001,2025-09-10,2025-09-15,Data Correction,Low,Pending,106,120,Within SLA,6.82,0,Compliance
REQ004770,RPT0085,A024,2025-05-17,2025-05-17,Change Request,High,In Progress,15,48,Within SLA,5.8,0,Technology
REQ004771,RPT0096,A009,2025-10-01,2025-10-02,Access Request,High,Completed,35,48,Within SLA,3.36,0,Client Services
REQ004772,RPT0085,A002,2025-09-26,2025-09-27,Access Request,Medium,Completed,15,72,Within SLA,1.68,0,Sales
REQ004773,RPT0023,A013,2026-04-21,2026-04-22,New Report,Medium,Completed,27,72,Within SLA,5.22,2,Finance
REQ004774,RPT0045,A021,2026-05-21,2026-05-24,New Report,Medium,Completed,57,72,Within SLA,3.37,1,Compliance
REQ004775,RPT0029,A020,2026-03-03,2026-03-07,Change Request,High,In Progress,78,48,Breached,0.65,0,Risk
REQ004776,RPT0024,A015,2025-03-10,2025-03-12,Change Request,Medium,Completed,60,72,Within SLA,5.74,0,Client Services
REQ004777,RPT0103,A017,2024-12-28,2024-12-29,Data Correction,Medium,In Progress,15,72,Within SLA,3.26,0,Legal
REQ004778,RPT0005,A008,2025-06-05,2025-06-08,Data Correction,Low,Completed,60,120,Within SLA,7.7,0,Technology
REQ004779,RPT0070,A017,2024-11-27,2024-11-29,Change Request,Medium,Completed,37,72,Within SLA,1.54,0,Sales
REQ004780,RPT0081,A023,2026-03-26,2026-03-27,Change Request,High,Completed,26,48,Within SLA,0.5,2,Legal
REQ004781,RPT0008,A013,2026-04-19,2026-04-21,Change Request,Medium,Completed,50,72,Within SLA,4.04,1,Compliance
REQ004782,RPT0120,A011,2026-06-30,2026-07-04,Report Issue,Medium,Completed,108,72,Breached,4.07,0,Sales
REQ004783,RPT0038,A014,2025-03-17,2025-03-22,Access Request,Low,Completed,109,120,Within SLA,1.02,0,Client Services
REQ004784,RPT0067,A014,2026-03-13,2026-03-13,Report Issue,Medium,In Progress,16,72,Within SLA,1.67,1,Compliance
REQ004785,RPT0080,A023,2026-07-10,2026-07-13,Report Issue,Medium,Pending,67,72,Within SLA,22.84,1,Sales
REQ004786,RPT0092,A018,2024-11-20,2024-11-21,Report Issue,Medium,In Progress,20,72,Within SLA,2.68,0,Human Resources
REQ004787,RPT0012,A020,2026-04-12,2026-04-14,Report Issue,Medium,Completed,52,72,Within SLA,5.54,1,Sales
REQ004788,RPT0118,A019,2026-07-20,2026-08-02,Access Request,Low,Completed,312,120,Breached,2.11,0,Technology
REQ004789,RPT0060,A019,2024-09-12,2024-09-15,Data Correction,Medium,Cancelled,72,72,Within SLA,0.77,0,Operations
REQ004790,RPT0003,A002,2025-05-08,2025-05-09,Report Issue,Medium,Completed,21,72,Within SLA,2.95,1,Legal
REQ004791,RPT0105,A014,2026-05-09,2026-05-11,Report Issue,Medium,Completed,39,72,Within SLA,2.76,0,Technology
REQ004792,RPT0044,A004,2025-07-20,2025-07-21,Report Enhancement,Low,Completed,34,120,Within SLA,2.51,0,Sales
REQ004793,RPT0081,A023,2025-03-20,2025-03-22,Report Enhancement,High,In Progress,44,48,Within SLA,3.06,0,Finance
REQ004794,RPT0089,A016,2025-10-01,2025-10-03,Report Issue,Medium,Completed,28,72,Within SLA,3.99,0,Risk
REQ004795,RPT0093,A023,2024-10-09,2024-10-14,Data Correction,Low,Completed,110,120,Within SLA,2.99,0,Technology
REQ004796,RPT0110,A002,2025-03-13,2025-03-15,Access Request,Medium,In Progress,51,72,Within SLA,1.37,0,Human Resources
REQ004797,RPT0084,A007,2026-02-25,2026-02-26,New Report,Medium,Completed,21,72,Within SLA,4.67,0,Sales
REQ004798,RPT0087,A015,2025-11-11,2025-11-12,Change Request,High,Completed,22,48,Within SLA,0.85,0,Client Services
REQ004799,RPT0103,A025,2025-12-21,2025-12-23,Access Request,Medium,Completed,58,72,Within SLA,0.79,0,Human Resources
REQ004800,RPT0091,A021,2024-10-19,2024-10-20,Report Enhancement,High,Completed,21,48,Within SLA,5.57,0,Client Services
REQ004801,RPT0112,A017,2025-09-10,2025-09-24,Report Enhancement,Low,Completed,340,120,Breached,4.73,1,Finance
REQ004802,RPT0034,A013,2025-08-09,2025-08-13,Access Request,Low,In Progress,97,120,Within SLA,3.19,0,Technology
REQ004803,RPT0020,A024,2025-09-21,2025-09-22,Report Issue,Critical,Completed,17,24,Within SLA,1.25,0,Operations
REQ004804,RPT0055,A017,2025-05-27,2025-05-30,Access Request,Low,Pending,61,120,Within SLA,2.02,0,Compliance
REQ004805,RPT0109,A019,2024-10-03,2024-10-08,Report Issue,Low,Completed,120,120,Within SLA,2.76,3,Human Resources
REQ004806,RPT0049,A016,2025-09-13,2025-09-16,Report Issue,Low,Completed,92,120,Within SLA,1.09,1,Compliance
REQ004807,RPT0085,A016,2026-06-19,2026-06-21,Data Correction,High,Completed,43,48,Within SLA,1.98,1,Risk
REQ004808,RPT0035,A024,2025-11-04,2025-11-05,Report Enhancement,Medium,In Progress,31,72,Within SLA,5.24,2,Technology
REQ004809,RPT0079,A023,2024-12-28,2024-12-29,Report Issue,Medium,Pending,23,72,Within SLA,9.02,0,Compliance
REQ004810,RPT0111,A015,2025-06-02,2025-06-03,Report Issue,Medium,Pending,18,72,Within SLA,2.48,0,Human Resources
REQ004811,RPT0041,A003,2024-12-21,2024-12-23,Access Request,Medium,Completed,49,72,Within SLA,5.64,0,Human Resources
REQ004812,RPT0019,A023,2025-03-07,2025-03-08,Access Request,High,Completed,27,48,Within SLA,0.87,0,Operations
REQ004813,RPT0095,A023,2026-04-13,2026-04-18,New Report,Medium,Completed,112,72,Breached,5.27,0,Finance
REQ004814,RPT0098,A025,2024-11-08,2024-11-09,Data Correction,High,Completed,13,48,Within SLA,1.89,1,Compliance
REQ004815,RPT0120,A006,2026-07-16,2026-07-18,Report Issue,High,In Progress,48,48,Within SLA,4.12,0,Client Services
REQ004816,RPT0051,A015,2025-11-09,2025-11-11,Report Issue,High,In Progress,46,48,Within SLA,2.79,1,Client Services
REQ004817,RPT0099,A002,2026-01-26,2026-01-27,Access Request,Medium,Completed,31,72,Within SLA,8.37,1,Client Services
